Port_IDs,PnL,Win_Positions,Total_Positions,Win_Rate,ROI,Sharpe_Ratio,MDD,ROI_norm,Sharpe_Ratio_norm,Win_Rate_norm,MDD_norm,Composite_Score,Rank
3944658614777849089,2074.4499799600003,20.0,45.0,0.4444444444444444,0.03012952634715306,5.5763496541686015,0.0,0.12019325219117599,0.39664480516832507,0.5537472366016101,4.6851411639181606e-14,0.2658008645281817,66.0
3946087913459823360,-40.667241669999996,1930.0,6085.0,0.3171733771569433,0.0,-0.9551971518338218,-453.51285960000007,0.009804057358555609,0.2366445700678219,0.3951762325295796,0.021253715046887667,0.15722057774320672,146.0
3949214983441029120,1317.5775589599998,1675.0,4530.0,0.369757174392936,0.006638729215522995,5.1713394357630715,-131.15652971999998,0.03412717363889579,0.3867234600279306,0.46069203045084284,0.006146603012936125,0.2196229167928037,116.0
3949329502284748801,425.96505789,72.0,384.0,0.1875,0.0,4.27410598465656,-44.74980000999997,0.009804057358555609,0.36474435348839707,0.23361211544130425,0.0020971830846776562,0.15950638295928218,145.0
3951723256343550465,5260.022863890001,1215.0,3447.0,0.3524804177545692,0.004035384756823448,5.357217071259139,-1073.1449283800025,0.024588985240027658,0.3912768171824664,0.439166378897491,0.05029254635004021,0.22265152577625444,109.0
3952087967771302912,1032.60525986,58.0,172.0,0.3372093023255814,0.0,3.802036786526014,0.0,0.009804057358555609,0.3531802960104377,0.42013961846808207,4.6851411639181606e-14,0.1929232297043238,132.0
3953433416230728705,4924.761779980001,110.0,527.0,0.20872865275142316,0.008208147573717945,5.65136644673508,-675.6869999,0.03987724175880314,0.39848245631033197,0.2600615579865247,0.031665825241244505,0.18985338606629437,134.0
3953764659057081857,6048.86608919,180.0,583.0,0.30874785591766724,0.00769849070516721,4.238174147560591,-957.0232210199965,0.038009950162115086,0.3638641481475022,0.38467861204743065,0.04485054481306283,0.2064680608649839,125.0
3956048468100538880,1373.56489,20.0,28.0,0.7142857142857143,0.026885244371068807,3.905947988259577,0.0,0.10830678338235704,0.35572575992591743,0.8899509159668734,4.6851411639181606e-14,0.3171999461858664,23.0
3956076827719377409,16790.01223802,2019.0,3916.0,0.5155771195097038,0.020529904789269863,6.01468596952206,-635.0500145299998,0.08502195602598679,0.4073825240567802,0.6423736616629122,0.02976138771729331,0.28214835390087123,45.0
3957509601040585217,3174.1803667200006,300.0,1113.0,0.2695417789757412,0.00647024768566722,3.905991946580467,-3268.44,0.033509887452227785,0.35572683675226285,0.335830534327122,0.15317425060225942,0.2145719742472235,117.0
3960874214179953664,19567.47128569,1233.0,2391.0,0.5156838143036386,0.004588459999918783,8.817464625783964,-2233.99999999,0.026615353994175653,0.4760408767037307,0.6425065960443399,0.10469559662835004,0.3002373077439099,25.0
3962024093501274881,9314.494060179999,337.0,1273.0,0.26472898664571876,0.0028724375173676386,5.1905314476533855,-1828.4947021299995,0.020328154587823406,0.3871935977312507,0.3298341258076754,0.08569173848350642,0.2053616985539586,127.0
3966142151544441601,4883.80077594,1028.0,1932.0,0.5320910973084886,0.006030286761496565,2.9929136029484558,-1661.4546297300017,0.03189794932822859,0.33335958532078847,0.6629489431985114,0.07786346630766439,0.25773974229594027,74.0
3975304792994095360,2536.0810463,1040.0,2438.0,0.4265791632485644,0.0,11.606509740761558,-91.88800600000013,0.009804057358555609,0.5443628052386724,0.5314883238916192,0.0043062979459727035,0.27340898314668677,53.0
3975392755164484097,2330.27031414,512.0,1829.0,0.2799343903772553,0.003076161104474416,6.712018511157714,-451.2251471999999,0.02107456136800352,0.4244647518841,0.34877901397761335,0.021146502238188924,0.2076468972187915,123.0
3976088733682659585,5901.15009982,1226.0,2814.0,0.43567874911158494,0.015678297016249745,6.828013510324662,-1074.721004,0.06724653302276462,0.42730622691113934,0.5428257825748193,0.05036640856014207,0.26700426620716344,61.0
3977078013600312321,4622.351437599999,1638.0,5018.0,0.32642487046632124,0.00365669434286628,9.865739869068316,-753.4702992500004,0.023201531305109976,0.5017199831018349,0.4067029574522188,0.03531111124536379,0.2458792680616,84.0
3977116548751698176,603.98050076,456.0,1624.0,0.28078817733990147,0.0,1.750636305147526,-905.2161011399996,0.009804057358555609,0.30292810169037127,0.34984277386283985,0.04242262300220567,0.17227272708768715,139.0
3977234346014419201,2427.2928308600003,33.0,83.0,0.39759036144578314,0.0809044873020237,5.200491181810443,0.0,0.3062236262795335,0.38743757666212253,0.49537026888758495,4.6851411639181606e-14,0.30717241466002315,24.0
3978449781300392193,5888.6560088,344.0,784.0,0.4387755102040816,0.005004652221890548,5.870264448855921,-1201.615229999999,0.02814020784516902,0.40384469788076344,0.5466841340939365,0.05631326026104455,0.25019495058877594,82.0
3981810242465907713,2836.47282999,12.0,105.0,0.11428571428571428,0.02208647364204316,4.836855707080261,-181.88830446,0.09072494585660576,0.3785297691892826,0.14239214655469973,0.008524129165326855,0.1709596696577718,140.0
3983074113875692800,2424.8295199599997,14.0,43.0,0.32558139534883723,0.05388525807589718,4.019437883485063,0.0,0.20723000371460593,0.3585058685980197,0.4056520454174586,4.6851411639181606e-14,0.2508511707772888,81.0
3986814617275053313,16337.46188064,2780.0,3554.0,0.7822172200337648,0.0,15.084787929222,-2.3819474699994316,0.009804057358555609,0.6295685527328466,0.9745889040357545,0.0001116291009913839,0.38675188965476986,6.0
3987739404272887297,12464.6063154,1381.0,6050.0,0.22826446280991736,0.01097972974419397,5.3168525322983164,-3386.656093979994,0.05003182303851198,0.39028802602544366,0.28440183486452114,0.1587144048056428,0.22071920265321945,113.0
3988071780777702657,3424.4699222,890.0,2385.0,0.3731656184486373,0.0,4.102452669201616,-135.64724225000055,0.009804057358555609,0.36053944282262146,0.4649387175239934,0.0063570586206428414,0.20536220528328036,126.0
3988187872032603905,2599.7616706199997,1711.0,5238.0,0.3266513936617029,0.00702522921311856,5.250665345079311,-1194.0331292399999,0.035543240491251585,0.3886666695795326,0.40698518978752357,0.05595792786947451,0.21985159655263486,114.0
3988205565930333696,3283.93800993,141.0,371.0,0.38005390835579517,0.006678486696524218,3.084103402447476,-2247.3695699599994,0.03427283793728967,0.33559341901929346,0.47352105340124206,0.10532215665730227,0.2267285190986838,107.0
3991414786174551297,1787.9877156900002,93.0,311.0,0.2990353697749196,0.012611701406378972,1.9362065452836748,-372.9699,0.056011075274426336,0.30747392872511814,0.3725775217327553,0.01747909856990959,0.18705682526039633,136.0
3993014919980212480,3078.6630103899997,331.0,695.0,0.4762589928057554,0.009226812644379846,9.680554465731676,-60.840000000000146,0.043609448354381,0.4971835832334584,0.5933859776389195,0.002851244448970114,0.28148535389392976,47.0
3993222640082269952,1884.46844302,1434.0,3087.0,0.4645286686103013,0.004725030145820496,7.863459867793738,-314.1775242199999,0.027115722578485914,0.45267107011746244,0.5787707997716537,0.014723815284542474,0.26263496082002374,70.0
3994879592543698688,3658.7650624,361.0,653.0,0.552833078101072,0.016626314494401138,6.629484556222957,-175.48129108000091,0.07071989947713876,0.42244295634537715,0.688792025925969,0.008223866815985859,0.2873520352951458,38.0
3995532094997544704,-12346.682218599999,1295.0,6051.0,0.21401421252685507,0.0,-4.102910252539245,-14186.535463309989,0.009804057358555609,0.15953652030555637,0.26664700225548527,0.6648468193494061,0.2371009376202119,95.0
3996598927198996481,3509.04461888,980.0,2661.0,0.368282600526118,0.02134207501832892,5.3184550777380935,-160.68430589999957,0.08799760246064525,0.39032728282857765,0.45885481274203316,0.007530411492920885,0.2367745104337577,96.0
3998572645139652353,9603.58535988,95.0,266.0,0.35714285714285715,0.009334944510741634,10.169796336684827,-214.71515507000004,0.044005624169622594,0.5091683116138134,0.4449754579834367,0.010062547567322166,0.25695978184518253,77.0
3998659472131949824,1449.32593976,72.0,147.0,0.4897959183673469,0.006149103292757451,11.359121012926648,0.0,0.03233327184434021,0.5383026397387598,0.6102520566629989,4.6851411639181606e-14,0.2932411848075392,35.0
3999240873283311617,42574.473678790004,2366.0,4522.0,0.5232198142414861,0.0,9.311973805952633,-300.81384848999915,0.009804057358555609,0.4881546358845777,0.651895934110719,0.014097531487001769,0.28258630109248417,44.0
3999845462424248576,5843.152606810001,1443.0,3318.0,0.4349005424954792,0.0,17.160563147849665,-325.7692295799984,0.009804057358555609,0.6804178435457068,0.5418561906076786,0.01526705633584502,0.31849121965998345,21.0
4000222729738650369,1803.62013328,537.0,958.0,0.5605427974947808,0.014154285889776944,15.824488536591591,-151.8992973999999,0.06166282887724015,0.6476886511717578,0.6983978064967592,0.007118705268079228,0.3539087463676671,8.0
4000877324693233921,-836.1005588599955,2714.0,6050.0,0.44859504132231404,-0.0001656777400394658,-0.9663463219762451,-14682.679015479995,0.009197043756220205,0.23637145408213783,0.5589185950921871,0.6880984062822428,0.3230739496263934,19.0
4002413037164645377,3686.9697606,107.0,576.0,0.1857638888888889,0.0,7.690731211985195,-38.33630992999997,0.009804057358555609,0.4484398173439903,0.23144904029832922,0.001796617207149298,0.18412229391185947,137.0
4004410127575640832,2905.76386668,175.0,507.0,0.34516765285996054,0.012082443058399613,7.33968101905567,-486.26961987,0.054071967363511414,0.439840305609774,0.43005517635480073,0.022788848690617924,0.23874248690106936,94.0
4004713168329653760,1667.19861,2.0,27.0,0.07407407407407407,0.062221093097200995,6.24148960106119,0.0,0.2377710120815109,0.41293842611884,0.09229120610026834,4.6851411639181606e-14,0.2136710726801683,118.0
4006366295148391425,3018.5418056999997,117.0,681.0,0.17180616740088106,0.0,5.334591798640411,-688.05580089,0.009804057358555609,0.39072257650323206,0.2140586784660409,0.032245484596316376,0.16941882277100773,141.0
4008537296438699777,2330.84564531,249.0,535.0,0.4654205607476635,0.012631880267827755,6.623178550564906,-543.7563162,0.05608500701309042,0.422288481085871,0.5798820360860786,0.02548294178394217,0.26458504200369254,68.0
4008711265867865600,11298.706389769999,166.0,394.0,0.4213197969543147,0.0061630129011014875,13.854461282067467,-509.5499999999993,0.03238423416110031,0.5994298185796697,0.5249355149002572,0.02387987522931756,0.29930729384814597,27.0
4008804082027254529,3332.7334588699996,527.0,975.0,0.5405128205128205,0.0,1.7560111617127367,-4879.948659969999,0.009804057358555609,0.3030597670277879,0.6734418315901118,0.22869701722177227,0.2742869170782799,52.0
4011626972687000576,5483.14982082,2326.0,6056.0,0.38408190224570676,0.0,10.830181689144867,-1133.2432568999998,0.009804057358555609,0.5253454614971201,0.4785396569938122,0.05310903263508637,0.26687459358248244,62.0
4012994295026226176,2500.33664614,251.0,627.0,0.4003189792663477,0.030485573930271688,4.310694069741024,-216.8208998599997,0.12149774684435129,0.3656406346281129,0.49876993918781387,0.010161232530230269,0.2479277487853481,83.0
4013955990069013504,1690.02704985,236.0,358.0,0.659217877094972,0.014172400556681373,2.936973238700221,-347.85864704999995,0.06172919777634599,0.33198924048561096,0.8213401749593714,0.01630226884309849,0.2856440202390811,41.0
4013978721149559808,3778.8782239800003,61.0,294.0,0.20748299319727892,0.0,7.887629835877763,0.0,0.009804057358555609,0.4532631504761704,0.2585095517808537,4.6851411639181606e-14,0.19062207270659792,133.0
